id,customer_id,datetime
2231,120,2016-11-28 11:11:09
2232,41,2016-11-28 11:30:39
2234,23,2016-11-28 11:46:52
2235,56,2016-11-28 12:05:00
2236,74,2016-11-28 12:06:37
2237,114,2016-11-28 12:26:23
2238,76,2016-11-28 12:56:40
2239,100,2016-11-28 13:10:23
2240,29,2016-11-28 13:18:13
2241,43,2016-11-28 13:27:44
2242,5,2016-11-28 13:31:05
2243,113,2016-11-28 13:38:06
2244,113,2016-11-28 13:58:40
2245,120,2016-11-28 14:05:23
2246,77,2016-11-28 14:09:14
2247,106,2016-11-28 14:09:55
2248,25,2016-11-28 14:48:33
2249,48,2016-11-28 15:08:12
2250,119,2016-11-28 15:12:14
2251,60,2016-11-28 15:24:13
2252,93,2016-11-28 15:27:36
2253,81,2016-11-28 15:28:16
2254,70,2016-11-28 15:58:23
2255,5,2016-11-28 16:03:39
2256,2,2016-11-28 16:14:13
2257,86,2016-11-28 16:19:01
2258,84,2016-11-28 16:25:25
2259,77,2016-11-28 16:45:21
2260,85,2016-11-28 17:17:58
2261,7,2016-11-29 08:27:36
2262,42,2016-11-29 08:58:47
2263,13,2016-11-29 09:09:09
2264,78,2016-11-29 09:09:34
2265,47,2016-11-29 09:10:16
2266,51,2016-11-29 09:11:54
2267,88,2016-11-29 09:13:47
2268,35,2016-11-29 09:19:18
2269,8,2016-11-29 09:25:35
2270,53,2016-11-29 09:39:58
2271,116,2016-11-29 09:41:47
2272,16,2016-11-29 09:42:10
2273,7,2016-11-29 10:18:47
2274,31,2016-11-29 10:19:35
2275,118,2016-11-29 10:42:41
2276,91,2016-11-29 10:43:41
2277,104,2016-11-29 10:45:02
2278,120,2016-11-29 10:48:08
2279,47,2016-11-29 10:50:36
2280,106,2016-11-29 10:53:21
2281,30,2016-11-29 10:59:58
2282,33,2016-11-29 11:02:41
2283,55,2016-11-29 11:03:17
2284,75,2016-11-29 11:26:28
2285,18,2016-11-29 11:26:39
2286,72,2016-11-29 11:29:57
2287,30,2016-11-29 11:34:50
2288,89,2016-11-29 11:39:26
2289,55,2016-11-29 11:41:02
2290,28,2016-11-29 11:52:57
2291,21,2016-11-29 12:00:52
2292,12,2016-11-29 12:09:51
2293,91,2016-11-29 12:10:51
2294,109,2016-11-29 12:21:00
2295,26,2016-11-29 12:22:06
2296,93,2016-11-29 12:25:41
2297,53,2016-11-29 12:27:35
2298,76,2016-11-29 12:29:02
2299,1,2016-11-29 12:36:23
2300,60,2016-11-29 12:41:17
2301,19,2016-11-29 13:00:08
2302,107,2016-11-29 13:06:24
2303,30,2016-11-29 13:39:51
2304,98,2016-11-29 13:50:46
2305,38,2016-11-29 14:00:01
2307,1,2016-11-29 15:13:20
2308,47,2016-11-29 15:33:44
2309,77,2016-11-29 15:34:56
2310,114,2016-11-29 15:44:47
2311,63,2016-11-29 15:45:32
2312,26,2016-11-29 15:49:48
2313,84,2016-11-29 16:02:02
2314,58,2016-11-29 17:24:19
2315,67,2016-11-30 08:09:52
2316,69,2016-11-30 08:29:43
2317,5,2016-11-30 08:36:31
2318,49,2016-11-30 08:36:41
2319,6,2016-11-30 09:47:55
2320,50,2016-11-30 10:19:12
2321,46,2016-11-30 10:41:06
2322,53,2016-11-30 10:47:39
2323,54,2016-11-30 10:53:59
2324,50,2016-11-30 11:04:30
2325,41,2016-11-30 11:05:21
2326,29,2016-11-30 11:06:28
2327,113,2016-11-30 11:06:54
2328,68,2016-11-30 11:09:16
2329,50,2016-11-30 11:14:46
2330,98,2016-11-30 11:17:05
2331,58,2016-11-30 11:18:23
2332,43,2016-11-30 11:21:28
2333,107,2016-11-30 11:21:54
2334,37,2016-11-30 11:29:56
2335,55,2016-11-30 11:37:19
2336,58,2016-11-30 11:37:58
2337,101,2016-11-30 11:38:44
2338,17,2016-11-30 11:48:55
2339,118,2016-11-30 11:56:15
2340,105,2016-11-30 12:08:10
2341,16,2016-11-30 12:12:24
2342,14,2016-11-30 12:17:28
2343,12,2016-11-30 12:26:51
2344,29,2016-11-30 12:29:27
2345,91,2016-11-30 12:39:25
2346,41,2016-11-30 12:41:41
2347,60,2016-11-30 13:29:13
2348,42,2016-11-30 13:31:06
2349,33,2016-11-30 13:32:52
2350,86,2016-11-30 13:50:56
2351,53,2016-11-30 14:10:25
2352,87,2016-11-30 14:33:49
2353,55,2016-11-30 14:37:02
2354,59,2016-11-30 14:50:26
2355,84,2016-11-30 15:15:42
2356,66,2016-11-30 15:16:37
2357,29,2016-11-30 15:40:15
2358,50,2016-11-30 15:42:39
2359,29,2016-11-30 15:43:06
2360,14,2016-11-30 15:46:01
2361,70,2016-11-30 15:50:19
2362,96,2016-11-30 16:01:53
2363,23,2016-11-30 16:06:58
2364,102,2016-11-30 16:32:08
2365,94,2016-11-30 16:43:28
2366,70,2016-11-30 16:44:09
2367,92,2016-11-30 16:48:04
2368,20,2016-12-01 08:41:55
2369,8,2016-12-01 09:09:02
2370,6,2016-12-01 09:10:07
2371,13,2016-12-01 09:47:34
2372,28,2016-12-01 10:13:39
2373,70,2016-12-01 10:40:18
2374,40,2016-12-01 10:46:43
2375,15,2016-12-01 10:48:45
2376,82,2016-12-01 10:49:40
2377,69,2016-12-01 10:53:20
2378,40,2016-12-01 10:54:54
2379,53,2016-12-01 11:04:54
2380,53,2016-12-01 11:13:54
2381,37,2016-12-01 11:22:51
2382,9,2016-12-01 11:32:51
2383,25,2016-12-01 11:44:44
2384,45,2016-12-01 11:45:35
2385,103,2016-12-01 12:05:24
2386,88,2016-12-01 12:06:05
2387,26,2016-12-01 12:10:28
2388,44,2016-12-01 12:23:19
2389,37,2016-12-01 12:38:39
2390,46,2016-12-01 12:50:35
2391,114,2016-12-01 13:08:05
2392,45,2016-12-01 13:11:44
2393,64,2016-12-01 13:16:00
2394,74,2016-12-01 13:20:11
2395,21,2016-12-01 13:39:24
2396,22,2016-12-01 13:45:42
2397,56,2016-12-01 13:54:25
2398,100,2016-12-01 13:56:13
2399,101,2016-12-01 14:00:28
2400,18,2016-12-01 14:05:58
2401,33,2016-12-01 14:09:04
2402,103,2016-12-01 14:25:13
2403,84,2016-12-01 14:26:38
2404,107,2016-12-01 14:29:44
2406,100,2016-12-01 14:32:07
2407,25,2016-12-01 14:40:47
2408,46,2016-12-01 14:54:33
2409,81,2016-12-01 14:57:02
2410,46,2016-12-01 15:07:05
2412,39,2016-12-01 15:25:36
2413,85,2016-12-01 15:41:58
2414,10,2016-12-01 16:04:30
2415,60,2016-12-01 16:26:13
2416,83,2016-12-01 17:30:41
2417,84,2016-12-01 17:35:58
2418,114,2016-12-02 08:17:26
2419,92,2016-12-02 08:28:14
2420,33,2016-12-02 08:31:42
2421,106,2016-12-02 08:36:55
2422,6,2016-12-02 08:54:09
2423,50,2016-12-02 08:59:08
2424,105,2016-12-02 09:08:59
2425,47,2016-12-02 09:10:00
2426,88,2016-12-02 09:11:28
2427,30,2016-12-02 09:16:46
2428,105,2016-12-02 09:19:46
2429,71,2016-12-02 09:20:31
2430,3,2016-12-02 09:22:48
2431,109,2016-12-02 09:24:14
2432,14,2016-12-02 09:30:19
2433,101,2016-12-02 09:42:36
2434,112,2016-12-02 09:43:03
2435,105,2016-12-02 09:59:58
2436,112,2016-12-02 10:18:44
2437,62,2016-12-02 10:25:04
2438,37,2016-12-02 10:35:22
2439,37,2016-12-02 10:36:35
2440,68,2016-12-02 10:38:59
2441,20,2016-12-02 10:41:47
2442,10,2016-12-02 11:00:14
2443,62,2016-12-02 11:04:33
2444,110,2016-12-02 11:14:50
2445,35,2016-12-02 11:22:47
2446,69,2016-12-02 11:25:58
2447,97,2016-12-02 11:32:37
2448,39,2016-12-02 12:05:55
2449,77,2016-12-02 12:24:09
2450,19,2016-12-02 12:37:46
2451,118,2016-12-02 12:52:32
2452,67,2016-12-02 12:59:29
2453,35,2016-12-02 13:01:00
2454,3,2016-12-02 13:02:08
2455,36,2016-12-02 13:02:55
2456,101,2016-12-02 13:05:09
2457,105,2016-12-02 13:06:05
2458,109,2016-12-02 13:18:20
2459,43,2016-12-02 13:21:28
2460,113,2016-12-02 13:22:16
2461,17,2016-12-02 13:24:26
2462,11,2016-12-02 13:35:49
2463,119,2016-12-02 13:37:59
2464,70,2016-12-02 13:40:42
2466,97,2016-12-02 13:57:23
2467,3,2016-12-02 14:01:58
2468,51,2016-12-02 14:05:12
2469,111,2016-12-02 14:08:33
2470,23,2016-12-02 14:30:37
2471,2,2016-12-02 14:45:29
2472,104,2016-12-02 14:47:03
2473,51,2016-12-02 14:48:29
2474,78,2016-12-02 15:26:21
2475,77,2016-12-02 15:33:04
2476,34,2016-12-02 15:42:05
2477,66,2016-12-02 15:52:51
2478,101,2016-12-02 15:55:18
2479,58,2016-12-02 15:55:39
2481,117,2016-12-02 16:51:43
2482,120,2016-12-02 18:09:38
2486,86,2016-12-03 08:30:02
2487,27,2016-12-03 09:14:38
2488,58,2016-12-03 09:33:13
2489,26,2016-12-03 09:35:23
2490,55,2016-12-03 09:39:27
2491,62,2016-12-03 09:43:05
2492,55,2016-12-03 09:45:51
2493,81,2016-12-03 09:54:59
2494,92,2016-12-03 09:57:25
2495,82,2016-12-03 10:01:51
2496,1,2016-12-03 10:03:48
2497,25,2016-12-03 10:06:01
2498,106,2016-12-03 10:07:11
2499,22,2016-12-03 10:08:42
2500,19,2016-12-03 10:10:27
2501,99,2016-12-03 10:12:03
2502,110,2016-12-03 10:18:56
2503,47,2016-12-03 10:38:35
2504,47,2016-12-03 10:45:49
2505,108,2016-12-03 10:49:34
2506,2,2016-12-03 10:53:37
2507,41,2016-12-03 10:58:48
2508,49,2016-12-03 11:03:15
2509,59,2016-12-03 11:04:20
2510,110,2016-12-03 11:05:06
2511,88,2016-12-03 11:08:53
2512,68,2016-12-03 11:16:59
2513,63,2016-12-03 11:18:34
2514,5,2016-12-03 11:20:05
2515,70,2016-12-03 11:21:47
2516,35,2016-12-03 11:22:33
2517,109,2016-12-03 11:23:10
2518,99,2016-12-03 11:27:40
2519,64,2016-12-03 11:30:42
2520,6,2016-12-03 11:31:42
2521,89,2016-12-03 11:38:50
2522,62,2016-12-03 11:41:44
2523,11,2016-12-03 11:45:39
2524,33,2016-12-03 11:50:58
2525,109,2016-12-03 11:58:05
2526,29,2016-12-03 12:24:36
2527,79,2016-12-03 12:34:55
2528,104,2016-12-03 12:43:56
2529,114,2016-12-03 12:45:38
2530,1,2016-12-03 12:47:27
2531,14,2016-12-03 12:48:25
2532,83,2016-12-03 12:50:18
2533,117,2016-12-03 12:55:50
2534,32,2016-12-03 12:56:54
2535,89,2016-12-03 13:10:18
2536,19,2016-12-03 13:17:24
2537,76,2016-12-03 13:18:39
2538,25,2016-12-03 13:21:46
2539,29,2016-12-03 13:26:21
2540,60,2016-12-03 13:28:12
2541,49,2016-12-03 13:38:21
2543,36,2016-12-03 13:45:20
2545,37,2016-12-03 13:53:32
2546,22,2016-12-03 14:03:00
2547,102,2016-12-03 14:05:50
2548,89,2016-12-03 14:07:07
2549,33,2016-12-03 14:12:03
2550,87,2016-12-03 14:13:40
2551,97,2016-12-03 14:21:31
2552,75,2016-12-03 14:28:06
2553,64,2016-12-03 14:29:01
2554,88,2016-12-03 14:34:31
2555,116,2016-12-03 14:37:36
2556,8,2016-12-03 14:41:34
2557,55,2016-12-03 14:47:21
2558,72,2016-12-03 14:50:38
2559,50,2016-12-03 14:55:47
2560,112,2016-12-03 14:57:53
2561,69,2016-12-03 15:17:19
2562,14,2016-12-03 15:25:53
2563,107,2016-12-03 15:37:11
2564,59,2016-12-03 15:39:35
2565,110,2016-12-03 15:42:03
2566,89,2016-12-03 15:43:10
2567,39,2016-12-03 15:45:44
2568,104,2016-12-03 15:46:28
2569,61,2016-12-03 15:48:43
2570,88,2016-12-03 15:50:17
2571,40,2016-12-03 16:03:05
2572,46,2016-12-03 16:08:31
2573,45,2016-12-03 16:13:03
2574,94,2016-12-03 16:16:00
2575,34,2016-12-03 16:22:47
2576,54,2016-12-03 16:37:59
2577,94,2016-12-04 09:23:12
2578,87,2016-12-04 09:25:28
2579,108,2016-12-04 10:13:39
2580,56,2016-12-04 10:14:25
2581,98,2016-12-04 10:33:49
2582,2,2016-12-04 10:48:04
2583,103,2016-12-04 10:51:32
2584,14,2016-12-04 10:52:25
2585,15,2016-12-04 10:54:15
2586,86,2016-12-04 11:07:33
2587,30,2016-12-04 11:24:07
2588,95,2016-12-04 11:35:33
2589,103,2016-12-04 11:47:49
2590,40,2016-12-04 11:49:23
2591,5,2016-12-04 11:53:20
2592,35,2016-12-04 11:56:26
2593,70,2016-12-04 11:57:49
2594,27,2016-12-04 12:04:19
2595,100,2016-12-04 12:06:34
2596,118,2016-12-04 12:13:06
2597,17,2016-12-04 12:31:06
2598,16,2016-12-04 12:33:58
2599,37,2016-12-04 12:35:48
2600,70,2016-12-04 12:40:19
2601,85,2016-12-04 12:46:15
2602,24,2016-12-04 12:47:59
2603,20,2016-12-04 13:11:13
2604,105,2016-12-04 13:14:33
2605,45,2016-12-04 13:15:56
2606,88,2016-12-04 13:18:31
2607,55,2016-12-04 13:21:06
2608,38,2016-12-04 13:50:59
2609,107,2016-12-04 13:58:32
2610,35,2016-12-04 14:03:46
2611,62,2016-12-04 14:07:44
2612,8,2016-12-04 14:12:54
2613,16,2016-12-04 14:16:55
2614,53,2016-12-04 14:27:31
2615,29,2016-12-04 14:32:26
2616,19,2016-12-04 14:40:52
2617,84,2016-12-04 14:41:27
2618,15,2016-12-04 14:46:44
2619,40,2016-12-04 14:50:25
2620,67,2016-12-04 14:52:49
2621,17,2016-12-04 14:54:51
2622,114,2016-12-04 15:02:11
2623,86,2016-12-04 15:41:11
2624,7,2016-12-04 15:46:13
2625,22,2016-12-04 16:12:14
2626,27,2016-12-04 16:15:01
2627,30,2016-12-04 16:19:11
2628,99,2016-12-05 08:25:55
2629,75,2016-12-05 08:35:23
2630,42,2016-12-05 08:36:11
2631,54,2016-12-05 09:04:44
2632,52,2016-12-05 09:09:17
2633,64,2016-12-05 09:19:19
2634,74,2016-12-05 09:20:45
2635,40,2016-12-05 09:22:08
2636,44,2016-12-05 09:24:21
2637,36,2016-12-05 09:25:24
2638,83,2016-12-05 09:28:53
2639,94,2016-12-05 09:33:12
2640,45,2016-12-05 09:33:58
2641,110,2016-12-05 09:42:43
2642,18,2016-12-05 09:45:14
2643,83,2016-12-05 09:46:18
2644,25,2016-12-05 09:51:34
2645,77,2016-12-05 10:07:40
2646,36,2016-12-05 10:14:02
2647,91,2016-12-05 10:40:23
2648,87,2016-12-05 10:41:51
2649,16,2016-12-05 10:42:31
2650,109,2016-12-05 10:52:01
2651,1,2016-12-05 10:56:44
2652,97,2016-12-05 10:58:46
2653,27,2016-12-05 11:04:23
2654,85,2016-12-05 11:09:34
2655,65,2016-12-05 12:14:03
2656,112,2016-12-05 12:26:57
2657,41,2016-12-05 12:33:52
2658,64,2016-12-05 12:47:15
2659,66,2016-12-05 12:51:42
2660,15,2016-12-05 12:56:06
2661,100,2016-12-05 12:58:48
2662,26,2016-12-05 13:11:30
2663,73,2016-12-05 13:30:27
2664,38,2016-12-05 13:31:30
2665,110,2016-12-05 13:40:52
2666,103,2016-12-05 13:46:47
2667,118,2016-12-05 13:50:44
2668,16,2016-12-05 13:52:34
2669,23,2016-12-05 14:04:32
2670,71,2016-12-05 14:12:21
2671,62,2016-12-05 14:15:37
2672,89,2016-12-05 14:30:28
2673,95,2016-12-05 14:39:46
2674,2,2016-12-05 14:43:20
2675,68,2016-12-05 14:48:51
2676,88,2016-12-05 15:00:58
2677,72,2016-12-05 15:01:39
2678,57,2016-12-05 15:13:04
2679,60,2016-12-05 15:27:04
2680,73,2016-12-05 15:45:32
2681,61,2016-12-05 16:23:40
2682,43,2016-12-05 16:53:44
2683,5,2016-12-06 08:11:46
2684,10,2016-12-06 08:26:54
2685,64,2016-12-06 08:58:58
2686,72,2016-12-06 09:20:17
2687,9,2016-12-06 09:26:06
2688,36,2016-12-06 09:27:18
2689,112,2016-12-06 09:48:09
2690,109,2016-12-06 09:50:30
2691,113,2016-12-06 09:51:10
2692,38,2016-12-06 09:51:38
2693,40,2016-12-06 09:52:37
2694,5,2016-12-06 09:53:52
2695,69,2016-12-06 09:54:45
2696,60,2016-12-06 10:15:01
2697,64,2016-12-06 10:18:59
2698,36,2016-12-06 10:25:37
2699,104,2016-12-06 10:28:26
2700,1,2016-12-06 10:30:22
2701,46,2016-12-06 10:45:44
2702,86,2016-12-06 10:49:29
2703,27,2016-12-06 10:52:24
2704,73,2016-12-06 10:54:51
2705,109,2016-12-06 10:55:48
2706,67,2016-12-06 10:57:54
2707,75,2016-12-06 10:59:09
2708,6,2016-12-06 11:03:20
2709,83,2016-12-06 11:07:06
2710,61,2016-12-06 11:07:30
2711,99,2016-12-06 11:08:19
2712,64,2016-12-06 11:21:40
2713,34,2016-12-06 11:23:27
2714,83,2016-12-06 11:45:33
2715,70,2016-12-06 12:02:51
2716,96,2016-12-06 12:07:33
2717,106,2016-12-06 12:11:28
2718,119,2016-12-06 12:24:06
2719,63,2016-12-06 12:24:44
2720,101,2016-12-06 12:35:33
2721,6,2016-12-06 12:39:43
2722,110,2016-12-06 12:44:06
2723,41,2016-12-06 12:47:13
2724,52,2016-12-06 12:50:14
2725,10,2016-12-06 13:02:34
2726,112,2016-12-06 13:12:31
2727,64,2016-12-06 13:14:28
2728,96,2016-12-06 13:16:31
2729,2,2016-12-06 13:22:06
2730,119,2016-12-06 13:36:54
2731,32,2016-12-06 14:01:12
2732,12,2016-12-06 14:02:32
2733,35,2016-12-06 14:10:33
2734,59,2016-12-06 14:29:07
2735,48,2016-12-06 15:09:18
2736,91,2016-12-06 15:29:23
2737,63,2016-12-06 15:30:04
2738,63,2016-12-06 15:44:35
2739,113,2016-12-06 15:49:41
2740,95,2016-12-06 15:53:35
2741,40,2016-12-06 16:01:07
2742,11,2016-12-06 16:22:54
2743,54,2016-12-06 16:24:31
2744,67,2016-12-07 08:38:22
2745,80,2016-12-07 09:02:48
2746,75,2016-12-07 09:15:18
2747,37,2016-12-07 09:21:35
2748,61,2016-12-07 09:25:00
2749,28,2016-12-07 09:26:40
2750,11,2016-12-07 09:27:45
2751,92,2016-12-07 09:29:20
2752,64,2016-12-07 10:11:14
2753,41,2016-12-07 10:28:53
2754,95,2016-12-07 10:58:32
2755,86,2016-12-07 11:00:46
2756,31,2016-12-07 11:01:17
2757,1,2016-12-07 11:02:36
2758,63,2016-12-07 11:03:59
2759,39,2016-12-07 11:13:22
2760,71,2016-12-07 11:28:16
2761,102,2016-12-07 11:41:59
2762,74,2016-12-07 11:42:43
2763,48,2016-12-07 12:03:14
2764,59,2016-12-07 12:07:00
2765,48,2016-12-07 12:08:10
2766,64,2016-12-07 12:13:07
2767,21,2016-12-07 12:21:41
2768,67,2016-12-07 12:29:46
2769,15,2016-12-07 12:35:28
2770,74,2016-12-07 12:47:30
2771,48,2016-12-07 12:56:11
2772,80,2016-12-07 12:57:13
2773,86,2016-12-07 12:59:27
2774,34,2016-12-07 13:08:22
2775,60,2016-12-07 13:23:02
2776,89,2016-12-07 13:35:04
2777,29,2016-12-07 13:48:57
2778,92,2016-12-07 14:01:10
2779,70,2016-12-07 14:04:05
2780,70,2016-12-07 14:23:46
2781,78,2016-12-07 14:31:10
2782,89,2016-12-07 14:45:54
2783,94,2016-12-07 14:47:44
2785,94,2016-12-07 15:16:54
2786,64,2016-12-07 16:00:12
2787,50,2016-12-07 16:25:57
2788,92,2016-12-07 17:04:56
2789,14,2016-12-08 08:26:16
2790,51,2016-12-08 08:46:11
2791,25,2016-12-08 09:03:07
2792,100,2016-12-08 09:04:24
2793,64,2016-12-08 09:14:56
2794,64,2016-12-08 09:18:48
2795,68,2016-12-08 09:26:36
2796,81,2016-12-08 09:28:20
2797,93,2016-12-08 09:32:00
2798,61,2016-12-08 09:33:26
2799,66,2016-12-08 09:44:53
2800,75,2016-12-08 10:09:16
2801,105,2016-12-08 10:16:28
2802,74,2016-12-08 10:40:06
2803,56,2016-12-08 10:53:51
2804,1,2016-12-08 10:55:18
2805,58,2016-12-08 11:02:40
2806,99,2016-12-08 11:03:36
2807,85,2016-12-08 11:04:22
2808,36,2016-12-08 11:26:03
2809,87,2016-12-08 11:27:11
2810,102,2016-12-08 11:35:19
2811,69,2016-12-08 11:36:09
2812,113,2016-12-08 11:39:06
2813,86,2016-12-08 11:51:58
2814,19,2016-12-08 11:53:34
2815,81,2016-12-08 12:19:45
2816,9,2016-12-08 12:45:41
2817,85,2016-12-08 13:03:52
2818,13,2016-12-08 13:04:38
2819,20,2016-12-08 13:41:08
2820,19,2016-12-08 13:42:08
2821,8,2016-12-08 13:53:09
2822,3,2016-12-08 14:20:51
2823,19,2016-12-08 14:34:32
2824,39,2016-12-08 15:11:16
2825,9,2016-12-08 15:17:44
2826,78,2016-12-08 15:40:39
2827,120,2016-12-08 15:41:22
2828,64,2016-12-08 16:54:21
2829,103,2016-12-09 09:03:46
2830,52,2016-12-09 09:05:25
2831,89,2016-12-09 09:13:18
2832,2,2016-12-09 09:15:48
2833,99,2016-12-09 09:17:08
2834,92,2016-12-09 09:19:46
2835,13,2016-12-09 09:31:22
2836,27,2016-12-09 09:31:52
2837,83,2016-12-09 09:42:56
2838,36,2016-12-09 09:58:47
2839,57,2016-12-09 10:11:09
2840,13,2016-12-09 10:16:40
2841,35,2016-12-09 10:17:03
2842,60,2016-12-09 10:18:33
2843,109,2016-12-09 10:20:34
2844,83,2016-12-09 10:36:25
2845,23,2016-12-09 10:40:00
2846,57,2016-12-09 10:43:53
2847,21,2016-12-09 10:45:04
2848,70,2016-12-09 10:56:23
2849,13,2016-12-09 10:58:25
2850,92,2016-12-09 10:59:55
2851,76,2016-12-09 11:02:01
2852,79,2016-12-09 11:03:24
2853,9,2016-12-09 11:07:26
2854,49,2016-12-09 11:15:23
2855,60,2016-12-09 11:18:31
2856,116,2016-12-09 11:24:13
2857,65,2016-12-09 11:32:08
2858,12,2016-12-09 11:46:29
2859,31,2016-12-09 11:48:20
2860,81,2016-12-09 12:06:09
2861,57,2016-12-09 12:07:50
2862,60,2016-12-09 12:10:24
2863,24,2016-12-09 12:16:51
2864,98,2016-12-09 12:17:40
2865,113,2016-12-09 12:30:31
2866,29,2016-12-09 12:45:21
2867,13,2016-12-09 12:52:56
2868,94,2016-12-09 12:56:47
2869,67,2016-12-09 13:00:58
2870,96,2016-12-09 13:42:26
2871,120,2016-12-09 13:43:48
2872,42,2016-12-09 13:48:24
2873,12,2016-12-09 13:50:55
2874,120,2016-12-09 13:52:06
2875,94,2016-12-09 14:19:07
2876,46,2016-12-09 14:36:39
2877,49,2016-12-09 14:49:47
2878,10,2016-12-09 15:04:04
2879,18,2016-12-09 15:25:43
2880,81,2016-12-09 15:26:56
2881,19,2016-12-09 15:38:57
2882,73,2016-12-09 15:43:46
2884,11,2016-12-09 15:54:45
2885,55,2016-12-09 15:59:06
2886,66,2016-12-09 16:03:20
2887,110,2016-12-09 16:16:09
2888,4,2016-12-09 16:18:01
2889,24,2016-12-10 08:19:55
2890,90,2016-12-10 08:50:37
2891,109,2016-12-10 08:53:46
2892,63,2016-12-10 08:55:00
2893,95,2016-12-10 09:10:23
2894,108,2016-12-10 09:14:48
2895,21,2016-12-10 09:16:49
2896,117,2016-12-10 09:18:42
2897,110,2016-12-10 09:19:13
2898,60,2016-12-10 09:38:01
2899,2,2016-12-10 09:40:05
2900,50,2016-12-10 09:54:44
2901,82,2016-12-10 10:01:48
2902,11,2016-12-10 10:09:25
2903,91,2016-12-10 10:12:50
2904,27,2016-12-10 10:14:55
2905,110,2016-12-10 10:17:44
2906,80,2016-12-10 10:19:11
2907,99,2016-12-10 10:31:31
2908,6,2016-12-10 10:37:09
2909,102,2016-12-10 10:39:51
2910,35,2016-12-10 10:42:09
2911,65,2016-12-10 10:46:14
2912,88,2016-12-10 10:48:51
2913,60,2016-12-10 11:05:37
2914,109,2016-12-10 11:12:47
2915,116,2016-12-10 11:14:20
2916,8,2016-12-10 11:15:23
2917,23,2016-12-10 11:24:23
2918,58,2016-12-10 11:37:09
2919,77,2016-12-10 11:41:15
2920,39,2016-12-10 11:41:57
2921,64,2016-12-10 11:43:08
2922,4,2016-12-10 11:50:51
2923,14,2016-12-10 11:51:38
2924,90,2016-12-10 11:58:16
2925,112,2016-12-10 12:02:49
2926,88,2016-12-10 12:03:47
2927,60,2016-12-10 12:13:24
2928,70,2016-12-10 12:14:43
2929,33,2016-12-10 12:15:22
2930,23,2016-12-10 12:19:34
2931,37,2016-12-10 12:21:04
2932,103,2016-12-10 12:25:15
2933,48,2016-12-10 13:00:41
2934,113,2016-12-10 13:02:03
2935,52,2016-12-10 13:02:45
2936,102,2016-12-10 13:06:56
2937,119,2016-12-10 13:15:28
2938,12,2016-12-10 13:16:19
2939,40,2016-12-10 13:21:07
2940,72,2016-12-10 13:23:00
2941,69,2016-12-10 13:28:07
2942,78,2016-12-10 13:29:46
2943,7,2016-12-10 13:39:39
2944,116,2016-12-10 13:54:17
2945,57,2016-12-10 13:58:17
2946,93,2016-12-10 14:00:50
2948,52,2016-12-10 14:03:58
2949,52,2016-12-10 14:30:30
2950,41,2016-12-10 14:37:46
2951,14,2016-12-10 14:44:35
2952,102,2016-12-10 15:04:03
2953,16,2016-12-10 15:05:12
2954,102,2016-12-10 15:10:30
2955,4,2016-12-10 15:18:36
2956,24,2016-12-10 15:33:13
2957,100,2016-12-10 15:46:51
2958,66,2016-12-10 15:54:14
2959,89,2016-12-10 16:07:09
2960,71,2016-12-10 16:09:03
2961,3,2016-12-10 16:10:25
2962,37,2016-12-10 16:12:13
2963,100,2016-12-10 16:23:46
2964,45,2016-12-10 16:24:56
2966,116,2016-12-10 16:30:41
2967,5,2016-12-10 16:40:30
2968,112,2016-12-10 16:44:50
2969,60,2016-12-10 16:45:57
2970,55,2016-12-10 16:46:51
2971,58,2016-12-10 17:12:43
2972,113,2016-12-11 09:08:30
2973,63,2016-12-11 09:11:47
2974,5,2016-12-11 09:14:33
2975,48,2016-12-11 09:16:54
2976,95,2016-12-11 09:24:44
2977,64,2016-12-11 09:29:03
2978,120,2016-12-11 09:32:19
2979,96,2016-12-11 09:35:17
2980,8,2016-12-11 09:38:31
2981,98,2016-12-11 10:01:58
2982,77,2016-12-11 10:04:37
2983,12,2016-12-11 10:08:10
2984,34,2016-12-11 10:16:02
2985,58,2016-12-11 10:55:19
2986,82,2016-12-11 10:56:30
2987,19,2016-12-11 11:00:41
2988,88,2016-12-11 11:11:38
2989,89,2016-12-11 11:13:45
2990,35,2016-12-11 11:29:24
2991,119,2016-12-11 11:36:53
2992,63,2016-12-11 11:42:56
2993,8,2016-12-11 11:43:39
2994,108,2016-12-11 11:47:04
2995,107,2016-12-11 11:57:43
2996,65,2016-12-11 12:00:39
2997,37,2016-12-11 12:06:33
2998,88,2016-12-11 12:07:29
2999,76,2016-12-11 12:34:47
3000,85,2016-12-11 12:45:14
3001,67,2016-12-11 12:47:20
3002,119,2016-12-11 12:59:40
3003,31,2016-12-11 13:02:56
3004,52,2016-12-11 13:05:06
3005,86,2016-12-11 13:08:04
3006,61,2016-12-11 13:33:11
3007,46,2016-12-11 13:34:52
3008,27,2016-12-11 13:42:48
3009,1,2016-12-11 13:43:48
3010,77,2016-12-11 13:51:48
3011,75,2016-12-11 13:54:56
3013,23,2016-12-11 14:21:33
3015,59,2016-12-11 14:29:19
3016,78,2016-12-11 14:32:11
3017,45,2016-12-11 14:32:44
3018,106,2016-12-11 15:04:06
3019,31,2016-12-11 15:16:58
3020,73,2016-12-11 15:26:13
3021,34,2016-12-11 15:27:11
3022,46,2016-12-11 15:48:13
3023,14,2016-12-12 08:51:43
3024,68,2016-12-12 08:52:44
