id,item_id,transaction_id
5373,35,2570
5374,9,2570
5375,12,2570
5376,4,2571
5377,10,2571
5378,65,2571
5379,13,2572
5380,20,2572
5381,10,2573
5382,10,2573
5383,4,2573
5384,11,2574
5385,4,2575
5386,13,2575
5387,11,2575
5388,10,2576
5389,12,2576
5390,10,2577
5391,12,2577
5392,4,2578
5393,11,2579
5394,4,2579
5395,4,2580
5396,64,2580
5397,4,2581
5398,12,2581
5399,64,2581
5400,10,2582
5401,65,2582
5402,14,2582
5403,11,2582
5404,10,2583
5405,13,2583
5406,9,2583
5407,9,2583
5408,10,2584
5409,64,2584
5410,10,2585
5411,10,2585
5412,12,2585
5413,11,2585
5414,4,2586
5415,21,2586
5416,10,2587
5417,64,2587
5418,4,2588
5419,12,2588
5420,6,2589
5421,13,2589
5422,4,2590
5423,9,2590
5424,14,2591
5425,10,2591
5426,4,2591
5427,10,2591
5428,18,2592
5429,10,2593
5430,10,2593
5431,14,2594
5432,14,2594
5433,4,2594
5434,35,2594
5435,8,2594
5436,10,2595
5437,12,2595
5438,11,2595
5439,35,2595
5440,4,2596
5441,10,2596
5442,4,2597
5443,10,2598
5444,49,2598
5445,14,2598
5446,14,2598
5447,10,2599
5448,19,2599
5449,19,2599
5450,4,2599
5451,4,2600
5452,10,2601
5453,4,2601
5454,4,2602
5455,10,2603
5456,12,2603
5457,66,2603
5458,35,2603
5459,10,2604
5460,10,2604
5461,14,2604
5462,28,2604
5463,4,2605
5464,10,2605
5465,28,2605
5466,8,2605
5467,10,2606
5468,4,2607
5469,18,2608
5470,4,2609
5471,10,2610
5472,12,2610
5473,6,2611
5474,13,2611
5475,10,2611
5476,10,2611
5477,28,2611
5478,13,2612
5479,6,2612
5480,49,2612
5481,6,2613
5482,6,2613
5483,6,2613
5484,10,2614
5485,10,2614
5486,10,2614
5487,14,2614
5488,34,2614
5489,66,2614
5490,4,2615
5491,66,2615
5492,4,2616
5493,9,2616
5494,28,2616
5495,10,2616
5496,12,2616
5497,10,2617
5498,4,2618
5499,10,2618
5500,8,2618
5501,12,2619
5502,66,2619
5503,9,2620
5504,12,2621
5505,13,2621
5506,11,2622
5507,13,2623
5508,10,2624
5509,65,2624
5510,10,2624
5511,4,2625
5512,10,2625
5513,10,2625
5514,10,2625
5515,49,2626
5516,13,2626
5517,8,2627
5518,8,2627
5519,10,2628
5520,4,2629
5521,10,2630
5522,4,2630
5523,64,2630
5524,11,2630
5525,10,2631
5526,14,2631
5527,9,2632
5528,4,2633
5529,18,2634
5530,10,2635
5531,14,2635
5532,4,2636
5533,4,2637
5534,13,2638
5535,10,2638
5536,11,2638
5537,35,2638
5538,10,2639
5539,10,2639
5540,64,2639
5541,12,2639
5542,10,2640
5543,20,2641
5544,13,2641
5545,4,2641
5546,12,2641
5547,12,2642
5548,10,2642
5549,64,2642
5550,11,2643
5551,13,2643
5552,18,2644
5553,10,2645
5554,10,2645
5555,10,2646
5556,10,2647
5557,10,2647
5558,9,2647
5559,10,2648
5560,10,2649
5561,9,2649
5562,10,2650
5563,34,2650
5564,38,2651
5565,4,2651
5566,10,2651
5567,11,2651
5568,4,2651
5569,7,2652
5570,10,2653
5571,10,2653
5572,12,2653
5573,8,2654
5574,10,2654
5575,11,2654
5576,18,2655
5577,10,2656
5578,10,2657
5579,14,2658
5580,14,2658
5581,4,2659
5582,11,2659
5583,20,2660
5584,34,2660
5585,10,2661
5586,10,2661
5587,35,2661
5588,10,2662
5589,34,2662
5590,4,2663
5591,4,2664
5592,4,2665
5593,13,2665
5594,12,2665
5595,10,2666
5596,9,2666
5597,28,2667
5598,13,2667
5599,8,2668
5600,10,2668
5601,24,2669
5602,31,2669
5603,10,2670
5604,10,2670
5605,9,2670
5606,34,2670
5607,35,2671
5608,35,2672
5609,34,2673
5610,10,2673
5611,6,2674
5612,10,2674
5613,9,2674
5614,34,2674
5615,9,2675
5616,10,2676
5617,13,2676
5618,4,2676
5619,10,2677
5620,4,2678
5621,12,2678
5622,8,2678
5623,13,2678
5624,10,2679
5625,10,2680
5626,4,2680
5627,10,2680
5628,35,2681
5629,35,2681
5630,10,2681
5631,34,2681
5632,34,2681
5633,4,2681
5634,10,2682
5635,10,2682
5636,4,2682
5637,8,2682
5638,12,2682
5639,10,2682
5640,10,2683
5641,8,2683
5642,18,2684
5643,10,2685
5644,31,2686
5645,10,2687
5646,4,2687
5647,11,2688
5648,4,2688
5649,10,2689
5650,6,2690
5651,35,2690
5652,4,2690
5653,9,2690
5654,10,2691
5655,4,2692
5656,10,2693
5657,10,2693
5658,10,2694
5659,10,2694
5660,12,2694
5661,10,2695
5662,14,2695
5663,11,2696
5664,12,2696
5665,4,2696
5666,9,2697
5667,10,2697
5668,10,2697
5669,4,2698
5670,4,2699
5671,4,2700
5672,10,2700
5673,4,2701
5674,13,2701
5675,4,2702
5676,8,2702
5677,9,2702
5678,13,2703
5679,10,2703
5680,12,2704
5681,11,2704
5682,4,2704
5683,10,2705
5684,35,2705
5685,64,2706
5686,10,2707
5687,13,2708
5688,6,2709
5689,12,2709
5690,10,2710
5691,11,2710
5692,10,2711
5693,28,2712
5694,4,2712
5695,28,2713
5696,10,2713
5697,10,2714
5698,6,2714
5699,11,2714
5700,14,2715
5701,13,2715
5702,4,2716
5703,14,2717
5704,13,2717
5705,4,2718
5706,18,2718
5707,10,2719
5708,4,2720
5709,4,2721
5710,14,2721
5711,4,2722
5712,8,2722
5713,10,2723
5714,4,2723
5715,8,2724
5716,10,2724
5717,18,2725
5718,4,2726
5719,10,2727
5720,10,2728
5721,13,2728
5722,34,2728
5723,9,2728
5724,10,2729
5725,4,2729
5726,28,2729
5727,14,2730
5728,4,2730
5729,14,2731
5730,13,2731
5731,13,2732
5732,10,2732
5733,10,2733
5734,34,2734
5735,13,2734
5736,35,2734
5737,10,2735
5738,14,2735
5739,17,2735
5740,35,2735
5741,28,2735
5742,34,2735
5743,10,2736
5744,4,2736
5745,10,2737
5746,14,2737
5747,13,2738
5748,28,2738
5749,4,2739
5750,8,2740
5751,10,2741
5752,20,2741
5753,10,2742
5754,9,2742
5755,17,2742
5756,20,2742
5757,4,2743
5758,4,2744
5759,4,2745
5760,4,2746
5761,6,2746
5762,20,2746
5763,64,2746
5764,14,2746
5765,10,2747
5766,28,2747
5767,4,2747
5768,10,2748
5769,64,2748
5770,10,2749
5771,64,2749
5772,13,2750
5773,13,2751
5774,64,2751
5775,8,2751
5776,18,2752
5777,4,2753
5778,28,2753
5779,14,2754
5780,4,2754
5781,10,2755
5782,10,2755
5783,13,2756
5784,35,2756
5785,4,2757
5786,14,2758
5787,10,2758
5788,20,2759
5789,10,2759
5790,13,2759
5791,10,2760
5792,12,2760
5793,4,2761
5794,12,2762
5795,10,2762
5796,28,2763
5797,13,2763
5798,4,2764
5799,10,2764
5800,18,2765
5801,4,2766
5802,18,2767
5803,66,2767
5804,4,2768
5805,6,2769
5806,10,2770
5807,10,2770
5808,6,2770
5809,34,2770
5810,34,2771
5811,14,2772
5812,10,2772
5813,49,2772
5814,7,2773
5815,4,2774
5816,4,2775
5817,34,2776
5818,14,2776
5819,10,2776
5820,17,2776
5821,4,2777
5822,31,2778
5823,31,2778
5824,8,2778
5825,14,2778
5826,14,2779
5827,4,2780
5828,4,2780
5829,10,2781
5830,10,2781
5831,34,2781
5832,4,2782
5833,10,2782
5834,14,2783
5835,13,2783
5836,10,2783
5837,13,2785
5838,10,2785
5839,6,2786
5840,10,2787
5841,10,2787
5842,35,2787
5843,19,2788
5844,7,2788
5845,28,2788
5846,10,2788
5847,28,2789
5848,10,2790
5849,4,2790
5850,11,2791
5851,10,2791
5852,10,2792
5853,11,2792
5854,10,2793
5855,11,2793
5856,49,2794
5857,4,2794
5858,10,2795
5859,10,2796
5860,10,2797
5861,64,2797
5862,67,2797
5863,17,2797
5864,10,2797
5865,12,2798
5866,4,2798
5867,10,2799
5868,28,2799
5869,10,2800
5870,14,2800
5871,11,2800
5872,10,2801
5873,10,2802
5874,4,2803
5875,28,2803
5876,8,2803
5877,10,2804
5878,13,2804
5879,4,2804
5880,28,2804
5881,64,2805
5882,20,2805
5883,4,2806
5884,11,2807
5885,11,2807
5886,10,2808
5887,49,2809
5888,13,2810
5889,4,2811
5890,18,2812
5891,14,2813
5892,10,2813
5893,28,2813
5894,10,2814
5895,34,2814
5896,14,2814
5897,13,2815
5898,24,2816
5899,13,2816
5900,10,2817
5901,14,2817
5902,10,2818
5903,13,2819
5904,14,2819
5905,28,2819
5906,18,2820
5907,10,2821
5908,14,2822
5909,10,2822
5910,4,2823
5911,10,2824
5912,28,2824
5913,28,2825
5914,35,2826
5915,12,2826
5916,37,2826
5917,4,2827
5918,4,2828
5919,4,2829
5920,7,2829
5921,13,2830
5922,34,2830
5923,10,2831
5924,12,2831
5925,20,2831
5926,31,2831
5927,64,2832
5928,10,2832
5929,4,2832
5930,4,2833
5931,10,2833
5932,64,2833
5933,4,2834
5934,10,2834
5935,12,2834
5936,14,2835
5937,10,2835
5938,4,2836
5939,64,2836
5940,4,2837
5941,10,2838
5942,10,2838
5943,12,2838
5944,28,2838
5945,13,2839
5946,13,2840
5947,10,2841
5948,12,2841
5949,4,2842
5950,4,2843
5951,10,2843
5952,4,2844
5953,4,2845
5954,37,2845
5955,10,2846
5956,13,2847
5957,60,2847
5958,19,2848
5959,35,2849
5960,10,2849
5961,4,2850
5962,10,2851
5963,35,2851
5964,37,2852
5965,10,2852
5966,4,2853
5967,7,2854
5968,19,2854
5969,13,2855
5970,10,2856
5971,10,2857
5972,4,2858
5973,10,2859
5974,10,2860
5975,14,2860
5976,12,2861
5977,28,2861
5978,10,2862
5979,28,2862
5980,10,2863
5981,10,2863
5982,14,2864
5983,60,2865
5984,13,2865
5985,4,2865
5986,37,2865
5987,19,2865
5988,19,2865
5989,65,2866
5990,13,2866
5991,4,2867
5992,14,2868
5993,34,2868
5994,4,2868
5995,17,2868
5996,10,2868
5997,20,2868
5998,4,2869
5999,4,2869
6000,5,2869
6001,14,2870
6002,34,2870
6003,10,2871
6004,37,2871
6005,14,2872
6006,24,2872
6007,37,2872
6008,4,2872
6009,13,2873
6010,24,2873
6011,10,2874
6012,37,2874
6013,10,2875
6014,18,2875
6015,10,2876
6016,65,2876
6017,65,2877
6018,66,2877
6019,35,2877
6020,35,2877
6021,5,2878
6022,28,2879
6023,4,2880
6024,4,2881
6025,4,2882
6026,13,2882
6027,37,2884
6028,17,2884
6029,18,2885
6030,10,2886
6031,34,2887
6032,65,2887
6033,4,2887
6034,10,2887
6035,10,2888
6036,6,2888
6037,13,2888
6038,35,2888
6039,34,2888
6040,14,2888
6041,14,2888
6042,4,2889
6043,65,2889
6044,20,2889
6045,10,2890
6046,4,2891
6047,4,2892
6048,10,2893
6049,10,2893
6050,64,2893
6051,11,2893
6052,4,2894
6053,33,2894
6054,65,2895
6055,33,2896
6056,5,2897
6057,10,2898
6058,13,2898
6059,14,2899
6060,10,2899
6061,10,2899
6062,18,2899
6063,33,2900
6064,11,2900
6065,10,2901
6066,11,2901
6067,12,2901
6068,34,2902
6069,4,2902
6070,4,2903
6071,10,2903
6072,12,2903
6073,12,2903
6074,7,2903
6075,14,2904
6076,34,2904
6077,13,2904
6078,10,2904
6079,10,2905
6080,18,2905
6081,4,2906
6082,14,2907
6083,4,2907
6084,10,2907
6085,10,2908
6086,10,2908
6087,64,2908
6088,5,2908
6089,18,2909
6090,4,2909
6091,12,2909
6092,4,2910
6093,28,2911
6094,11,2912
6095,10,2912
6096,37,2912
6097,4,2913
6098,14,2913
6099,10,2914
6100,13,2914
6101,65,2914
6102,10,2915
6103,10,2915
6104,4,2916
6105,13,2916
6106,10,2917
6107,65,2917
6108,18,2918
6109,5,2918
6110,67,2919
6111,28,2919
6112,13,2920
6113,10,2920
6114,4,2921
6115,10,2922
6116,5,2923
6117,4,2924
6118,13,2925
6119,4,2925
6120,14,2925
6121,12,2926
6122,11,2926
6123,10,2926
6124,14,2927
6125,14,2927
6126,49,2927
6127,20,2927
6128,10,2928
6129,56,2928
6130,14,2928
6131,45,2928
6132,23,2929
6133,14,2930
6134,4,2930
6135,34,2931
6136,10,2931
6137,10,2932
6138,20,2932
6139,14,2932
6140,13,2933
6141,34,2933
6142,7,2934
6143,65,2935
6144,10,2936
6145,14,2936
6146,34,2936
6147,10,2937
6148,14,2937
6149,4,2938
6150,13,2938
6151,14,2938
6152,23,2939
6153,13,2939
6154,4,2939
6155,5,2940
6156,34,2941
6157,45,2941
6158,49,2941
6159,10,2941
6160,14,2941
6161,65,2942
6162,23,2942
6163,20,2942
6164,14,2943
6165,13,2943
6166,10,2944
6167,17,2944
6168,23,2944
6169,10,2945
6170,13,2945
6171,4,2946
6172,4,2946
6173,37,2946
6174,65,2946
6175,10,2948
6176,23,2949
6177,34,2949
6178,10,2949
6179,13,2950
6180,14,2950
6181,10,2951
6182,13,2951
6183,67,2952
6184,10,2952
6185,6,2952
6186,20,2953
6187,28,2954
6188,13,2954
6189,13,2955
6190,4,2956
6191,18,2956
6192,10,2957
6193,13,2957
6194,4,2957
6195,17,2957
6196,65,2957
6197,4,2957
6198,4,2958
6199,4,2959
6200,6,2959
6201,6,2959
6202,31,2960
6203,34,2960
6204,34,2961
6205,17,2961
6206,6,2962
6207,13,2962
6208,28,2962
6209,5,2963
6210,23,2964
6211,28,2964
6212,28,2966
6213,10,2967
6214,4,2967
6215,10,2968
6216,13,2968
6217,4,2968
6218,65,2969
6219,10,2969
6220,4,2970
6221,7,2971
6222,4,2972
6223,14,2972
6224,10,2973
6225,12,2973
6226,4,2974
6227,18,2974
6228,4,2975
6229,10,2976
6230,11,2976
6231,4,2977
6232,10,2977
6233,12,2978
6234,10,2978
6235,65,2979
6236,4,2979
6237,10,2980
6238,31,2980
6239,10,2981
6240,49,2982
6241,4,2983
6242,17,2984
6243,6,2985
6244,10,2985
6245,4,2985
6246,64,2985
6247,12,2985
6248,35,2985
6249,19,2985
6250,7,2986
6251,12,2987
6252,62,2987
6253,10,2987
6254,4,2987
6255,64,2987
6256,10,2988
6257,4,2989
6258,10,2990
6259,10,2990
6260,62,2990
6261,12,2990
6262,10,2991
6263,10,2991
6264,4,2991
6265,18,2992
6266,4,2993
6267,12,2994
6268,65,2994
6269,10,2994
6270,10,2994
6271,4,2995
6272,18,2996
6273,10,2996
6274,12,2996
6275,4,2996
6276,27,2997
6277,14,2997
6278,14,2998
6279,10,2998
6280,14,2999
6281,12,3000
6282,10,3000
6283,17,3001
6284,14,3002
6285,4,3002
6286,17,3002
6287,6,3002
6288,34,3003
6289,13,3003
6290,10,3004
6291,14,3004
6292,8,3004
6293,35,3005
6294,35,3005
6295,67,3006
6296,4,3006
6297,10,3006
6298,10,3007
6299,14,3007
6300,12,3008
6301,10,3009
6302,23,3009
6303,64,3009
6304,14,3010
6305,14,3010
6306,10,3010
6307,6,3010
6308,9,3010
6309,10,3011
6310,5,3011
6311,14,3013
6312,62,3013
6313,13,3013
6314,14,3015
6315,10,3015
6316,14,3016
6317,23,3017
6318,10,3017
6319,5,3018
6320,10,3019
6321,10,3019
6322,14,3020
6323,14,3020
6324,10,3020
6325,13,3020
6326,5,3021
6327,4,3022
6328,13,3023
6329,4,3024
6330,14,3024
6331,4,3025
6332,12,3025
6333,11,3026
6334,64,3026
6335,10,3026
6336,10,3027
6337,11,3027
6338,13,3028
6339,10,3029
6340,64,3029
6341,10,3030
6342,7,3031
6343,10,3031
6344,6,3031
6345,64,3031
6346,10,3032
6347,34,3032
6348,4,3033
6349,13,3033
6350,62,3033
6351,35,3033
6352,4,3034
6353,10,3034
6354,28,3034
6355,4,3035
6356,4,3036
6357,10,3037
6358,10,3037
6359,62,3037
6360,28,3037
6361,4,3038
6362,10,3039
6363,12,3039
6364,4,3040
6365,4,3041
6366,67,3041
6367,10,3042
6368,4,3042
6369,67,3042
6370,28,3042
6371,4,3043
6372,34,3044
6373,11,3045
6374,4,3045
6375,28,3046
6376,67,3046
6377,10,3046
6378,10,3046
6379,17,3046
6380,17,3046
6381,7,3047
6382,4,3048
6383,23,3049
6384,10,3049
6385,10,3050
6386,10,3050
6387,4,3051
6388,34,3052
6389,34,3053
6390,4,3053
6391,49,3053
6392,10,3053
6393,13,3054
6394,64,3054
6395,14,3054
6396,10,3055
6397,28,3056
6398,14,3057
6399,10,3058
6400,4,3058
6401,4,3058
6402,4,3058
6403,19,3059
6404,7,3060
6405,7,3060
6406,4,3061
6407,10,3062
6408,13,3063
6409,4,3063
6410,6,3063
6411,67,3063
6412,4,3063
6413,20,3064
6414,28,3064
6415,56,3064
6416,4,3064
6417,4,3065
6418,67,3066
6419,13,3066
6420,10,3067
6421,11,3067
6422,5,3068
6423,67,3068
6424,4,3069
6425,10,3070
6426,19,3070
6427,7,3070
6428,19,3070
6429,19,3070
6430,7,3071
6431,10,3071
6432,10,3071
6433,10,3073
6434,10,3073
6435,10,3074
6436,8,3074
6437,11,3074
6438,12,3075
6439,4,3075
6440,10,3076
6441,45,3076
6442,13,3077
6443,13,3077
6444,64,3077
6445,31,3078
6446,10,3079
6447,4,3079
6448,62,3080
6449,18,3080
6450,4,3081
6451,13,3081
6452,10,3081
6453,35,3081
6454,6,3081
6455,18,3082
6456,10,3083
6457,4,3083
6458,10,3084
6459,64,3084
6460,5,3084
6461,4,3085
6462,14,3085
6463,67,3085
6464,4,3086
6465,10,3087
6466,10,3088
6467,4,3088
6468,35,3088
6469,10,3089
6470,4,3090
6471,12,3091
6472,10,3092
6473,14,3092
6474,23,3093
6475,13,3093
6476,10,3093
6477,13,3094
6478,13,3095
6479,62,3095
6480,18,3096
6481,10,3097
6482,11,3097
6483,12,3097
6484,10,3098
6485,10,3098
6486,34,3098
6487,10,3099
6488,12,3099
6489,10,3100
6490,11,3100
6491,9,3101
6492,4,3101
6493,4,3101
6494,10,3101
6495,10,3102
6496,62,3102
6497,4,3103
6498,10,3104
6499,4,3105
6500,10,3106
6501,10,3106
6502,35,3106
6503,4,3107
6504,49,3107
6505,10,3107
6506,49,3107
6507,5,3107
6508,13,3108
6509,28,3108
6510,7,3109
6511,19,3110
6512,7,3110
6513,7,3110
6514,4,3111
6515,10,3112
6516,13,3113
6517,10,3113
6518,10,3114
6519,13,3114
6520,64,3114
6521,10,3115
6522,4,3116
6523,10,3117
6524,14,3117
6525,10,3118
6526,4,3119
6527,4,3120
6528,19,3121
6529,10,3122
6530,10,3123
6531,13,3123
6532,10,3124
6533,10,3124
6534,18,3124
6535,12,3125
6536,9,3125
6537,10,3125
6538,20,3125
6539,10,3126
6540,10,3127
6541,4,3127
6542,4,3127
6543,10,3128
6544,10,3128
6545,4,3128
6546,9,3128
6547,67,3129
6548,10,3129
6549,13,3129
6550,35,3130
6551,10,3130
6552,10,3131
6553,10,3131
6554,12,3131
6555,14,3132
6556,4,3133
6557,13,3133
6558,10,3134
6559,10,3135
6560,4,3136
6561,11,3136
6562,4,3137
6563,18,3138
6564,4,3139
6565,35,3139
6566,14,3140
6567,10,3141
6568,7,3142
6569,10,3143
6570,11,3144
6571,13,3145
6572,14,3145
6573,10,3146
6574,10,3146
6575,10,3147
6576,64,3147
6577,14,3148
6578,10,3148
6579,31,3149
6580,49,3149
6581,14,3149
6582,14,3150
6583,34,3150
6584,13,3150
6585,10,3150
6586,13,3151
6587,14,3151
6588,31,3152
6589,4,3153
6590,34,3153
6591,4,3153
6592,20,3154
6593,4,3154
6594,45,3154
6595,64,3154
6596,13,3155
6597,4,3155
6598,14,3155
6599,10,3156
6600,35,3156
6601,6,3157
6602,6,3157
6603,64,3157
6604,11,3157
6605,34,3158
6606,13,3158
6607,20,3158
6608,67,3158
6609,4,3159
6610,35,3160
6611,9,3160
6612,10,3161
6613,56,3161
6614,56,3162
6615,4,3162
6616,13,3163
6617,10,3163
6618,56,3163
6619,28,3163
6620,4,3163
6621,10,3164
6622,10,3164
6623,14,3164
6624,4,3165
6625,14,3165
6626,11,3165
6627,12,3165
6628,35,3166
6629,11,3166
6630,12,3167
6631,64,3167
6632,14,3167
6633,10,3167
6634,4,3168
6635,13,3168
6636,11,3168
6637,4,3169
6638,10,3170
6639,4,3171
6640,6,3171
6641,4,3172
6642,11,3173
6643,14,3174
6644,10,3174
6645,10,3174
6646,4,3175
6647,10,3176
6648,6,3176
6649,18,3177
6650,10,3178
6651,10,3179
6652,10,3179
6653,10,3180
6654,38,3181
6655,11,3182
6656,18,3182
6657,4,3183
6658,67,3183
6659,4,3183
6660,4,3184
6661,10,3185
6662,6,3185
6663,11,3185
6664,10,3186
6665,67,3186
6666,11,3186
6667,4,3187
6668,4,3188
6669,4,3188
6670,10,3189
6671,6,3189
6672,4,3190
6673,34,3190
6674,10,3190
6675,4,3191
6676,10,3192
6677,10,3192
6678,6,3192
6679,10,3193
6680,10,3194
6681,34,3195
6682,31,3195
6683,10,3196
6684,14,3197
6685,10,3197
6686,4,3197
6687,4,3198
6688,10,3199
6689,10,3200
6690,10,3200
6691,10,3201
6692,19,3201
6693,10,3202
6694,34,3202
6695,13,3202
6696,4,3202
6697,10,3203
6698,10,3203
6699,14,3203
6700,34,3203
6701,4,3204
6702,14,3205
6703,4,3205
6704,10,3205
6705,10,3206
6706,10,3206
6707,6,3206
6708,19,3207
6709,10,3208
6710,10,3209
6711,4,3209
6712,4,3210
6713,4,3210
6714,8,3211
6715,4,3212
6716,10,3213
6717,4,3213
6718,4,3213
6719,35,3213
6720,13,3214
6721,68,3215
6722,21,3215
6723,18,3216
6724,4,3217
6725,19,3217
6726,11,3217
6727,6,3218
6728,13,3219
6729,67,3219
6730,56,3219
6731,10,3219
6732,12,3219
6733,10,3220
6734,6,3221
6735,10,3221
6736,4,3222
6737,67,3223
6738,12,3224
6739,38,3224
6740,69,3225
6741,69,3226
6742,10,3227
6743,7,3227
6744,7,3227
6745,4,3228
6746,64,3228
6747,4,3229
6748,64,3229
6749,10,3230
6750,56,3231
6751,67,3231
6752,10,3232
6753,4,3233
6754,10,3234
6755,10,3234
6756,4,3234
6757,13,3235
6758,14,3235
6759,10,3236
6760,10,3237
6761,10,3237
6762,14,3237
6763,20,3237
6764,18,3237
6765,10,3238
6766,11,3238
6767,4,3239
6768,10,3240
6769,10,3241
6770,10,3242
6771,13,3243
6772,11,3243
6773,8,3244
6774,10,3244
6775,10,3244
6776,64,3244
6777,11,3245
6778,13,3245
6779,13,3246
6780,10,3246
6781,10,3246
6782,64,3246
6783,4,3247
6784,4,3248
6785,10,3249
6786,10,3250
6787,10,3250
6788,14,3251
6789,11,3251
6790,4,3252
6791,14,3252
6792,5,3253
6793,10,3253
6794,35,3253
6795,14,3255
6796,49,3255
6797,21,3255
6798,4,3255
6799,14,3256
6800,13,3256
6801,19,3256
6802,19,3256
6803,7,3256
6804,20,3256
6805,21,3256
6806,28,3257
6807,4,3258
6808,8,3258
6809,10,3259
6810,28,3259
6811,10,3260
6812,13,3260
6813,64,3260
6814,14,3261
6815,49,3261
6816,4,3262
6817,10,3263
6818,4,3264
6819,4,3265
6820,14,3266
6821,49,3266
6822,64,3267
6823,14,3267
6824,4,3267
6825,13,3267
6826,8,3267
6827,34,3268
6828,10,3268
6829,10,3268
6830,14,3269
6831,4,3270
6832,34,3270
6833,14,3271
6834,35,3271
6835,65,3272
6836,14,3273
6837,4,3274
6838,10,3274
6839,35,3274
6840,67,3274
6841,19,3275
6842,7,3276
6843,14,3276
6844,10,3277
6845,11,3277
6846,7,3277
6847,10,3278
6848,13,3279
6849,4,3279
6850,4,3279
6851,19,3279
6852,4,3280
6853,14,3280
6854,34,3280
6855,18,3281
6856,14,3282
6857,10,3282
6858,7,3283
6859,7,3283
6860,37,3284
6861,10,3284
6862,13,3285
6863,34,3285
6864,4,3285
6865,14,3286
6866,13,3286
6867,34,3287
6868,13,3287
6869,10,3288
6870,10,3289
6871,4,3290
6872,13,3291
6873,37,3291
6874,7,3292
6875,7,3293
6876,8,3294
6877,34,3294
6878,20,3294
6879,13,3295
6880,11,3295
6881,18,3296
6882,65,3297
6883,10,3297
6884,10,3298
6885,10,3298
6886,10,3299
6887,10,3299
6888,67,3299
6889,4,3300
6890,65,3300
6891,18,3301
6892,65,3301
6893,10,3303
6894,37,3303
6895,10,3304
6896,13,3304
6897,10,3305
6898,13,3306
6899,10,3306
6900,4,3307
6901,10,3309
6902,10,3309
6903,10,3309
6904,35,3309
6905,18,3310
6906,12,3310
6907,11,3310
6908,4,3311
6909,4,3312
6910,10,3313
6911,11,3313
6912,4,3314
6913,4,3315
6914,4,3315
6915,11,3315
6916,12,3316
6917,19,3316
6918,4,3317
6919,10,3318
6920,65,3318
6921,20,3318
6922,10,3319
6923,14,3319
6924,13,3320
6925,65,3320
6926,63,3320
6927,7,3321
6928,8,3321
6929,19,3321
6930,4,3322
6931,5,3323
6932,10,3324
6933,8,3324
6934,20,3324
6935,6,3325
6936,10,3325
6937,4,3325
6938,4,3325
6939,67,3325
6940,7,3326
6941,4,3327
6942,10,3328
6943,10,3328
6944,38,3329
6945,5,3329
6946,35,3329
6947,10,3330
6948,4,3330
6949,11,3330
6950,12,3330
6951,18,3330
6952,6,3331
6953,65,3331
6954,19,3332
6955,7,3332
6956,4,3332
6957,18,3332
6958,10,3333
6959,60,3333
6960,67,3334
6961,4,3335
6962,4,3336
6963,4,3337
6964,65,3337
6965,28,3338
6966,4,3339
6967,67,3340
6968,28,3340
6969,14,3340
6970,10,3340
6971,10,3340
6972,10,3340
6973,10,3341
6974,10,3341
6975,12,3341
6976,4,3342
6977,7,3343
6978,12,3344
6979,11,3344
6980,10,3344
6981,10,3344
6982,10,3344
6983,14,3345
6984,4,3346
6985,4,3347
6986,4,3348
6987,65,3348
6988,4,3348
6989,60,3348
6990,10,3349
6991,13,3349
6992,4,3350
6993,14,3351
6994,23,3351
6995,13,3351
6996,13,3351
6997,10,3352
6998,67,3352
6999,4,3353
7000,10,3354
7001,4,3354
7002,14,3354
7003,65,3355
7004,10,3355
7005,18,3356
7006,23,3356
7007,8,3356
7008,18,3357
7009,18,3358
7010,7,3359
7011,19,3359
7012,14,3360
7013,10,3360
7014,14,3361
7015,23,3361
7016,34,3361
7017,4,3361
7018,35,3361
7019,12,3361
7020,19,3361
7021,28,3362
7022,20,3363
7023,8,3363
7024,10,3363
7025,10,3364
7026,10,3364
7027,4,3366
7028,11,3366
7029,6,3367
7030,13,3367
7031,70,3368
7032,4,3369
7033,28,3370
7034,33,3371
7035,13,3371
7036,13,3371
7037,65,3371
7038,10,3372
7039,65,3372
7040,28,3373
7041,67,3374
7042,10,3375
7043,10,3375
7044,13,3376
7045,67,3376
7046,33,3377
7047,31,3378
7048,71,3379
7049,71,3380
7050,20,3381
7051,31,3382
7052,71,3383
7053,71,3384
7054,71,3385
7055,31,3386
7056,71,3386
7057,6,3387
7058,6,3387
7059,14,3388
7060,12,3388
7061,10,3389
7062,10,3390
7063,4,3390
7064,10,3391
7065,4,3392
7066,10,3393
7067,8,3393
7068,4,3393
7069,64,3393
7070,10,3394
7071,37,3394
7072,12,3394
7073,6,3395
7074,10,3395
7075,37,3395
7076,13,3396
7077,6,3396
7078,13,3397
7079,65,3397
7080,4,3397
7081,12,3398
7082,10,3398
7083,10,3398
7084,4,3399
7085,10,3399
7086,6,3399
7087,10,3399
7088,11,3399
7089,65,3399
7090,69,3400
7091,60,3400
7092,10,3400
7093,4,3400
7094,4,3401
7095,14,3401
7096,19,3402
7097,4,3403
7098,10,3404
7099,10,3404
7100,4,3405
7101,4,3406
7102,10,3407
7103,37,3407
7104,67,3407
7105,38,3408
7106,10,3409
7107,10,3409
7108,10,3410
7109,18,3411
7110,14,3412
7111,14,3412
7112,10,3412
7113,10,3413
7114,37,3413
7115,10,3414
7116,10,3415
7117,6,3415
7118,67,3415
7119,14,3416
7120,14,3416
